timestamp,0
2025-05-29 13:30:00+00:00,10000.0
2025-05-29 13:35:00+00:00,10000.0
2025-05-29 13:40:00+00:00,10000.0
2025-05-29 13:45:00+00:00,10000.0
2025-05-29 13:50:00+00:00,10000.0
2025-05-29 13:55:00+00:00,10000.0
2025-05-29 14:00:00+00:00,10000.0
2025-05-29 14:05:00+00:00,10000.0
2025-05-29 14:10:00+00:00,10000.0
2025-05-29 14:15:00+00:00,10000.0
2025-05-29 14:20:00+00:00,9500.0
2025-05-29 14:25:00+00:00,9499.244726213512
2025-05-29 14:30:00+00:00,9499.864245467399
2025-05-29 14:35:00+00:00,9499.338112486796
2025-05-29 14:40:00+00:00,9499.546017368086
2025-05-29 14:45:00+00:00,9499.219294898934
2025-05-29 14:50:00+00:00,9498.930175554799
2025-05-29 14:55:00+00:00,9498.531924276214
2025-05-29 15:00:00+00:00,9499.125960420588
2025-05-29 15:05:00+00:00,9499.219294898934
2025-05-29 15:10:00+00:00,9499.65209340119
2025-05-29 15:15:00+00:00,9499.635104661513
2025-05-29 15:20:00+00:00,9499.11746605075
2025-05-29 15:25:00+00:00,9498.710150658007
2025-05-29 15:30:00+00:00,9499.93209683623
2025-05-29 15:35:00+00:00,9500.089139088366
2025-05-29 15:40:00+00:00,9500.008494369838
2025-05-29 15:45:00+00:00,9500.322475284232
2025-05-29 15:50:00+00:00,9500.029730294435
2025-05-29 15:55:00+00:00,9501.705710899509
2025-05-29 16:00:00+00:00,9501.519041942816
2025-05-29 16:05:00+00:00,9501.28990113693
2025-05-29 16:10:00+00:00,9500.526132980604
2025-05-29 16:15:00+00:00,9500.161237642116
2025-05-29 16:20:00+00:00,9500.212255656084
2025-05-29 16:25:00+00:00,9500.178226381793
2025-05-29 16:30:00+00:00,9499.978815870341
2025-05-29 16:35:00+00:00,9499.93209683623
2025-05-29 16:40:00+00:00,9499.73268632478
2025-05-29 16:45:00+00:00,9500.101828848185
2025-05-29 16:50:00+00:00,9499.821825413144
2025-05-29 16:55:00+00:00,9499.495102943993
2025-05-29 17:00:00+00:00,9499.410211040547
2025-05-29 17:05:00+00:00,9499.584190237421
2025-05-29 17:10:00+00:00,9499.482361389235
2025-05-29 17:15:00+00:00,9499.753922249376
2025-05-29 17:20:00+00:00,9499.635104661513
2025-05-29 17:25:00+00:00,9499.898171151815
2025-05-29 17:30:00+00:00,9499.889676781977
2025-05-29 17:35:00+00:00,9499.915159891492
2025-05-29 17:40:00+00:00,9499.991505630162
2025-05-29 17:45:00+00:00,9500.466724186672
2025-05-29 17:50:00+00:00,9500.2630664903
2025-05-29 17:55:00+00:00,9500.547265315323
2025-05-29 18:00:00+00:00,9500.229140805886
2025-05-29 18:05:00+00:00,9500.173979196874
2025-05-29 18:10:00+00:00,9500.093334478346
2025-05-29 18:15:00+00:00,9500.907913468891
2025-05-29 18:20:00+00:00,9501.069254700882
2025-05-29 18:25:00+00:00,9500.992857167275
2025-05-29 18:30:00+00:00,9500.351169679907
2025-05-29 18:35:00+00:00,9500.059408793932
2025-05-29 18:40:00+00:00,9499.987258445242
2025-05-29 18:45:00+00:00,9500.06790316377
2025-05-29 18:50:00+00:00,9499.898171151815
2025-05-29 18:55:00+00:00,9500.347854803871
2025-05-29 19:00:00+00:00,9499.974568685422
2025-05-29 19:05:00+00:00,9500.432798502256
2025-05-29 19:10:00+00:00,9500.572800219776
2025-05-29 19:15:00+00:00,9500.029730294435
2025-05-29 19:20:00+00:00,9499.73688171476
2025-05-29 19:25:00+00:00,9499.210973691253
2025-05-29 19:30:00+00:00,9499.465411917017
2025-05-29 19:35:00+00:00,9499.287279275135
2025-05-29 19:40:00+00:00,9499.541769268595
2025-05-29 19:45:00+00:00,9500.093043463134
2025-05-29 19:50:00+00:00,9499.592656913746
2025-05-29 19:55:00+00:00,9500.143931108285
2025-05-30 13:30:00+00:00,9498.600270181725
2025-05-30 13:35:00+00:00,9498.167699314079
2025-05-30 13:40:00+00:00,9498.244056665655
2025-05-30 13:45:00+00:00,9498.588615829309
2025-05-30 13:50:00+00:00,9498.609852221403
2025-05-30 13:55:00+00:00,9498.805497026804
2025-05-30 14:00:00+00:00,9497.759150392394
2025-05-30 14:05:00+00:00,9497.367808858871
2025-05-30 14:10:00+00:00,9496.993549899917
2025-05-30 14:15:00+00:00,9496.780874442666
2025-05-30 14:20:00+00:00,9496.865923856478
2025-05-30 14:25:00+00:00,9496.670279051075
2025-05-30 14:30:00+00:00,9496.77235911674
2025-05-30 14:35:00+00:00,9496.470324659993
2025-05-30 14:40:00+00:00,9497.09562996558
2025-05-30 14:45:00+00:00,9497.163544660165
