timestamp,close,close_spy,high_spy,low_spy,open_spy,volume_spy
2025-05-29 13:30:00+00:00,592.010009765625,592.010009765625,593.2000122070312,591.3400268554688,593.0599975585938,5104964
2025-05-29 13:35:00+00:00,591.6099853515625,591.6099853515625,592.22998046875,591.47998046875,592.0499877929688,1155939
2025-05-29 13:40:00+00:00,591.030029296875,591.030029296875,591.9099731445312,590.989990234375,591.6099853515625,1252589
2025-05-29 13:45:00+00:00,590.3800048828125,590.3800048828125,591.239990234375,590.364990234375,591.02001953125,1299005
2025-05-29 13:50:00+00:00,591.8099975585938,591.8099975585938,591.8499755859375,590.3049926757812,590.3499755859375,1295679
2025-05-29 13:55:00+00:00,591.2307739257812,591.2307739257812,592.0499877929688,590.719970703125,591.8200073242188,918766
2025-05-29 14:00:00+00:00,590.7899780273438,590.7899780273438,591.6099853515625,590.7899780273438,591.2100219726562,1006559
2025-05-29 14:05:00+00:00,589.0999755859375,589.0999755859375,590.77001953125,588.8925170898438,590.77001953125,1555770
2025-05-29 14:10:00+00:00,589.7000122070312,589.7000122070312,589.739990234375,588.8499755859375,589.0999755859375,1171221
2025-05-29 14:15:00+00:00,588.8699951171875,588.8699951171875,589.97998046875,588.8699951171875,589.6900024414062,1231810
2025-05-29 14:20:00+00:00,589.2000122070312,589.2000122070312,589.3300170898438,588.635009765625,588.8499755859375,738296
2025-05-29 14:25:00+00:00,590.0900268554688,590.0900268554688,590.260009765625,589.1099853515625,589.614990234375,732425
2025-05-29 14:30:00+00:00,589.3599853515625,589.3599853515625,590.47998046875,589.3300170898438,590.0800170898438,742933
2025-05-29 14:35:00+00:00,589.97998046875,589.97998046875,590.280029296875,589.3300170898438,589.3499755859375,559894
2025-05-29 14:40:00+00:00,589.7349853515625,589.7349853515625,589.97998046875,589.2899780273438,589.969970703125,528163
2025-05-29 14:45:00+00:00,590.1199951171875,590.1199951171875,590.3099975585938,589.5850219726562,589.739990234375,472683
2025-05-29 14:50:00+00:00,590.460693359375,590.460693359375,590.711181640625,589.8900146484375,590.1400146484375,525342
2025-05-29 14:55:00+00:00,590.9299926757812,590.9299926757812,591.0900268554688,590.3499755859375,590.4550170898438,572113
2025-05-29 15:00:00+00:00,590.22998046875,590.22998046875,591.010009765625,590.1199951171875,590.9199829101562,659753
2025-05-29 15:05:00+00:00,590.1199951171875,590.1199951171875,590.47998046875,589.8599853515625,590.1799926757812,489102
2025-05-29 15:10:00+00:00,589.6099853515625,589.6099853515625,590.6300048828125,589.5701904296875,590.0999755859375,594420
2025-05-29 15:15:00+00:00,589.6300048828125,589.6300048828125,590.0701293945312,589.5599975585938,589.5850219726562,372294
2025-05-29 15:20:00+00:00,590.239990234375,590.239990234375,590.3099975585938,589.5700073242188,589.6699829101562,456068
2025-05-29 15:25:00+00:00,590.719970703125,590.719970703125,590.8724975585938,590.219970703125,590.25,536114
2025-05-29 15:30:00+00:00,589.280029296875,589.280029296875,590.8049926757812,588.8607788085938,590.7100219726562,795370
2025-05-29 15:35:00+00:00,589.094970703125,589.094970703125,589.6799926757812,588.9400024414062,589.2899780273438,520047
2025-05-29 15:40:00+00:00,589.1900024414062,589.1900024414062,589.4299926757812,588.9099731445312,589.0700073242188,409170
2025-05-29 15:45:00+00:00,588.8200073242188,588.8200073242188,589.4299926757812,588.7501220703125,589.1799926757812,435801
2025-05-29 15:50:00+00:00,589.1649780273438,589.1649780273438,589.6500244140625,588.7750244140625,588.8400268554688,612890
2025-05-29 15:55:00+00:00,587.1900024414062,587.1900024414062,589.2199096679688,586.5399780273438,589.1599731445312,2163428
2025-05-29 16:00:00+00:00,587.4099731445312,587.4099731445312,587.6799926757812,586.0700073242188,587.1799926757812,1674608
2025-05-29 16:05:00+00:00,587.6799926757812,587.6799926757812,587.9000244140625,587.3400268554688,587.5800170898438,717416
2025-05-29 16:10:00+00:00,588.5800170898438,588.5800170898438,588.6400146484375,587.5900268554688,587.6799926757812,768528
2025-05-29 16:15:00+00:00,589.010009765625,589.010009765625,589.1400146484375,588.5499877929688,588.5800170898438,713042
2025-05-29 16:20:00+00:00,588.9498901367188,588.9498901367188,589.1699829101562,588.5999755859375,588.989990234375,636710
2025-05-29 16:25:00+00:00,588.989990234375,588.989990234375,589.239990234375,588.72998046875,588.9500122070312,387725
2025-05-29 16:30:00+00:00,589.2249755859375,589.2249755859375,589.4400024414062,588.9400024414062,588.989990234375,390828
2025-05-29 16:35:00+00:00,589.280029296875,589.280029296875,589.5700073242188,588.97998046875,589.1900024414062,521075
2025-05-29 16:40:00+00:00,589.5150146484375,589.5150146484375,589.6400146484375,589.22998046875,589.27001953125,410164
2025-05-29 16:45:00+00:00,589.0800170898438,589.0800170898438,589.6500244140625,589.0650024414062,589.510009765625,361586
2025-05-29 16:50:00+00:00,589.4099731445312,589.4099731445312,589.4600219726562,588.9000854492188,589.0800170898438,337740
2025-05-29 16:55:00+00:00,589.7949829101562,589.7949829101562,590.1489868164062,589.2000122070312,589.4199829101562,597078
2025-05-29 17:00:00+00:00,589.89501953125,589.89501953125,590.4500122070312,589.72998046875,589.790771484375,669516
2025-05-29 17:05:00+00:00,589.6900024414062,589.6900024414062,590.0599975585938,589.5399780273438,589.8900146484375,399086
2025-05-29 17:10:00+00:00,589.8099975585938,589.8099975585938,590.0,589.6300048828125,589.7899780273438,302820
2025-05-29 17:15:00+00:00,589.489990234375,589.489990234375,589.8800048828125,589.219970703125,589.8200073242188,452250
2025-05-29 17:20:00+00:00,589.6300048828125,589.6300048828125,590.0999755859375,589.375,589.5,471791
2025-05-29 17:25:00+00:00,589.3200073242188,589.3200073242188,589.739990234375,589.1400146484375,589.6199951171875,428858
2025-05-29 17:30:00+00:00,589.3300170898438,589.3300170898438,589.8099975585938,589.1749877929688,589.3300170898438,437115
2025-05-29 17:35:00+00:00,589.2999877929688,589.2999877929688,589.6699829101562,589.0050048828125,589.3300170898438,400565
2025-05-29 17:40:00+00:00,589.2100219726562,589.2100219726562,589.75,589.1300048828125,589.2899780273438,362191
2025-05-29 17:45:00+00:00,588.6500244140625,588.6500244140625,589.4600219726562,588.580322265625,589.219970703125,586877
2025-05-29 17:50:00+00:00,588.8900146484375,588.8900146484375,589.2100219726562,588.5900268554688,588.6400146484375,440915
2025-05-29 17:55:00+00:00,588.5551147460938,588.5551147460938,588.9450073242188,588.4099731445312,588.8900146484375,919102
2025-05-29 18:00:00+00:00,588.9299926757812,588.9299926757812,588.969970703125,588.52001953125,588.5800170898438,601931
2025-05-29 18:05:00+00:00,588.9949951171875,588.9949951171875,589.2999877929688,588.8300170898438,588.9199829101562,473513
2025-05-29 18:10:00+00:00,589.0900268554688,589.0900268554688,589.2899780273438,588.8099975585938,589.0,459934
2025-05-29 18:15:00+00:00,588.130126953125,588.130126953125,589.2000122070312,588.0900268554688,589.0900268554688,498360
2025-05-29 18:20:00+00:00,587.9400024414062,587.9400024414062,588.3399047851562,587.6099853515625,588.14501953125,770633
2025-05-29 18:25:00+00:00,588.030029296875,588.030029296875,588.4199829101562,587.760009765625,588.0800170898438,486528
2025-05-29 18:30:00+00:00,588.7861938476562,588.7861938476562,588.8699951171875,588.010009765625,588.010009765625,601527
2025-05-29 18:35:00+00:00,589.1300048828125,589.1300048828125,589.1900024414062,588.760009765625,588.7849731445312,442516
2025-05-29 18:40:00+00:00,589.2150268554688,589.2150268554688,589.3800048828125,588.9299926757812,589.1400146484375,489740
2025-05-29 18:45:00+00:00,589.1199951171875,589.1199951171875,589.510009765625,589.0999755859375,589.2000122070312,568785
2025-05-29 18:50:00+00:00,589.3200073242188,589.3200073242188,589.5250244140625,589.1400146484375,589.1400146484375,342299
2025-05-29 18:55:00+00:00,588.7901000976562,588.7901000976562,589.5399780273438,588.4500122070312,589.2999877929688,773397
2025-05-29 19:00:00+00:00,589.22998046875,589.22998046875,589.4000244140625,588.6900024414062,588.8099975585938,615747
2025-05-29 19:05:00+00:00,588.6900024414062,588.6900024414062,589.2750244140625,588.3599853515625,589.25,1563204
2025-05-29 19:10:00+00:00,588.5250244140625,588.5250244140625,588.9099731445312,588.4249877929688,588.7100219726562,619198
2025-05-29 19:15:00+00:00,589.1649780273438,589.1649780273438,589.2000122070312,588.2999877929688,588.530029296875,793481
2025-05-29 19:20:00+00:00,589.5100708007812,589.5100708007812,589.6799926757812,589.1199951171875,589.1500244140625,653892
2025-05-29 19:25:00+00:00,588.8900146484375,588.8900146484375,589.72998046875,588.8400268554688,589.510009765625,635134
2025-05-29 19:30:00+00:00,589.1900024414062,589.1900024414062,589.3499755859375,588.8800048828125,588.8900146484375,488696
2025-05-29 19:35:00+00:00,588.97998046875,588.97998046875,589.260009765625,588.9099731445312,589.1799926757812,612950
2025-05-29 19:40:00+00:00,589.280029296875,589.280029296875,589.4600219726562,588.989990234375,588.989990234375,678102
2025-05-29 19:45:00+00:00,589.9299926757812,589.9299926757812,590.280029296875,589.239990234375,589.2899780273438,1494736
2025-05-29 19:50:00+00:00,589.3400268554688,589.3400268554688,590.6649780273438,588.9600219726562,589.969970703125,3222673
2025-05-29 19:55:00+00:00,589.989990234375,589.989990234375,590.1599731445312,589.20751953125,589.3499755859375,3901771
2025-05-30 13:30:00+00:00,588.1699829101562,588.1699829101562,589.1099853515625,587.6599731445312,588.9299926757812,4018209
2025-05-30 13:35:00+00:00,587.6599731445312,587.6599731445312,588.3099975585938,587.3800048828125,588.1500244140625,969748
2025-05-30 13:40:00+00:00,587.75,587.75,588.0599975585938,587.530029296875,587.6699829101562,528636
2025-05-30 13:45:00+00:00,587.344970703125,587.344970703125,588.3800048828125,587.260009765625,587.72998046875,1229292
2025-05-30 13:50:00+00:00,587.3200073242188,587.3200073242188,587.4000244140625,586.4000244140625,587.2999877929688,1128759
2025-05-30 13:55:00+00:00,587.0900268554688,587.0900268554688,587.530029296875,586.969970703125,587.3099975585938,693187
2025-05-30 14:00:00+00:00,588.3200073242188,588.3200073242188,588.4199829101562,587.010009765625,587.010009765625,1219962
2025-05-30 14:05:00+00:00,588.780029296875,588.780029296875,588.9600219726562,588.2899780273438,588.2899780273438,1004072
2025-05-30 14:10:00+00:00,589.219970703125,589.219970703125,589.8599853515625,588.5999755859375,588.780029296875,966841
2025-05-30 14:15:00+00:00,589.469970703125,589.469970703125,589.5,588.989990234375,589.219970703125,659999
2025-05-30 14:20:00+00:00,589.3699951171875,589.3699951171875,589.8599853515625,589.2000122070312,589.4849853515625,455749
2025-05-30 14:25:00+00:00,589.5999755859375,589.5999755859375,589.7000122070312,589.219970703125,589.3800048828125,492236
2025-05-30 14:30:00+00:00,589.47998046875,589.47998046875,589.8400268554688,589.3099975585938,589.5900268554688,560359
2025-05-30 14:35:00+00:00,589.8350219726562,589.8350219726562,589.9199829101562,589.22998046875,589.5,494630
2025-05-30 14:40:00+00:00,589.0999755859375,589.0999755859375,589.8250122070312,589.0748291015625,589.8099975585938,561745
2025-05-30 14:45:00+00:00,589.1799926757812,589.1799926757812,589.3300170898438,588.719970703125,589.1010131835938,554012
2025-05-30 14:50:00+00:00,588.8099975585938,588.8099975585938,589.22998046875,588.469970703125,589.1900024414062,490959
2025-05-30 14:55:00+00:00,588.6900024414062,588.6900024414062,589.4097900390625,588.4400024414062,588.8099975585938,455198
2025-05-30 15:00:00+00:00,588.75,588.75,588.989990234375,588.6199951171875,588.7100219726562,356323
2025-05-30 15:05:00+00:00,588.8800048828125,588.8800048828125,589.2000122070312,588.5599975585938,588.760009765625,339370
2025-05-30 15:10:00+00:00,588.6300048828125,588.6300048828125,588.97998046875,588.4199829101562,588.9000244140625,412460
2025-05-30 15:15:00+00:00,588.1300048828125,588.1300048828125,588.72998046875,588.0399780273438,588.655029296875,418467
2025-05-30 15:20:00+00:00,588.72998046875,588.72998046875,588.8300170898438,588.1099853515625,588.1300048828125,366050
2025-05-30 15:25:00+00:00,589.1254272460938,589.1254272460938,589.3699951171875,588.4500122070312,588.7100219726562,414473
2025-05-30 15:30:00+00:00,588.1699829101562,588.1699829101562,589.3699951171875,587.72998046875,589.1300048828125,656666
2025-05-30 15:35:00+00:00,588.0599975585938,588.0599975585938,588.3798828125,587.780029296875,588.1749877929688,602161
2025-05-30 15:40:00+00:00,587.5900268554688,587.5900268554688,588.0599975585938,587.4193115234375,587.659912109375,675411
2025-05-30 15:45:00+00:00,588.155029296875,588.155029296875,588.2100219726562,587.3400268554688,587.5499877929688,486818
2025-05-30 15:50:00+00:00,588.2000122070312,588.2000122070312,588.3800048828125,587.8800048828125,588.1599731445312,455371
2025-05-30 15:55:00+00:00,587.97998046875,587.97998046875,588.518798828125,587.9500122070312,588.2000122070312,401131
2025-05-30 16:00:00+00:00,587.6969604492188,587.6969604492188,588.0900268554688,587.530029296875,588.010009765625,522308
2025-05-30 16:05:00+00:00,588.52001953125,588.52001953125,588.5599975585938,587.655029296875,587.739990234375,457601
2025-05-30 16:10:00+00:00,588.2883911132812,588.2883911132812,588.6500244140625,588.0900268554688,588.530029296875,386075
2025-05-30 16:15:00+00:00,587.3300170898438,587.3300170898438,588.3699951171875,587.02001953125,588.27001953125,725098
